"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1WVKN0026","2017-01-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  193",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   74",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   91",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   53",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   30",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  193",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-01-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  178",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   71",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   38",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   51",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  107",",,N",,,,,,,,,,
"US1WVKN0026","2017-02-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  196",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  117",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  178",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-10","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   20",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  147",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2017-03-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  152",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  168",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   86",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   15",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   64",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   20",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  142",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   46",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   28",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   15",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   23",",,N",,,,,,,,,,
"US1WVKN0026","2017-04-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   79",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   38",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  211",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-05-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  114",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   79",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  112",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-10","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  155",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   30",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   76",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  307",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  206",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   51",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  188",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   81",",,N",,,,,,,,,,
"US1WVKN0026","2017-05-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   61",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  185",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-06-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-06-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-06-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   99",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   76",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  168",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2017-06-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  490",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  257",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  188",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  142",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   69",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  109",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-07-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-07-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  191",",,N",,,,,,,,,,
"US1WVKN0026","2017-07-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  178",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  160",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-10","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  178",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  130",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  124",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   25",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-08-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   94",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-08-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2017-08-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-09-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  378",",,N",,,,,,,,,,
"US1WVKN0026","2017-09-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   53",",,N",,,,,,,,,,
"US1WVKN0026","2017-09-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-09-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  137",",,N",,,,,,,,,,
"US1WVKN0026","2017-09-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2017-09-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   38",",,N",,,,,,,,,,
"US1WVKN0026","2017-09-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   25",",,N",,,,,,,,,,
"US1WVKN0026","2017-09-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-10-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  381",",,N",,,,,,,,,,
"US1WVKN0026","2017-10-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2017-10-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  320",",,N",,,,,,,,,,
"US1WVKN0026","2017-10-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   30",",,N",,,,,,,,,,
"US1WVKN0026","2017-10-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US",,,,,,,"    2",",,N","  211",",,N",,
"US1WVKN0026","2017-11-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   74",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  203",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   15",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  117",",,N",,,,,,,,,,
"US1WVKN0026","2017-11-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   15",",,N",,,,,,,,,,
"US1WVKN0026","2017-12-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2017-12-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  117",",,N",,,,,,,,,,
"US1WVKN0026","2017-12-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  259",",,N",,,,,,,,,,
"US1WVKN0026","2017-12-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  244",",,N",,,,,,,,,,
"US1WVKN0026","2017-12-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   25",",,N",,,,,,,,,,
"US1WVKN0026","2018-01-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   97",",,N",,,,,,,,,,
"US1WVKN0026","2018-01-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  320",",,N",,,,,,,,,,
"US1WVKN0026","2018-01-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  183",",,N",,,,,,,,,,
"US1WVKN0026","2018-01-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   25",",,N",,,,,,,,,,
"US1WVKN0026","2018-01-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  155",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  109",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  150",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  102",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  282",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   74",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  221",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  262",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  152",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   64",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   25",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  112",",,N",,,,,,,,,,
"US1WVKN0026","2018-02-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  307",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   36",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   61",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   15",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   48",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  203",",,N",,,,,,,,,,
"US1WVKN0026","2018-03-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  137",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  246",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  373",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2018-04-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
