"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1WVFY0001","2010-02-05","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  234",",,N",,,"   56",",,N",,,,
"US1WVFY0001","2010-02-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-09","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-10","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-11","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-13","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  234",",,N",,,"  140",",,N",,,,
"US1WVFY0001","2010-02-14","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-16","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-17","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-18","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N","  178",",,N",,,,
"US1WVFY0001","2010-02-19","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   91",",,N",,,,,,,,
"US1WVFY0001","2010-02-20","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-22","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N","   25",",,N",,,,
"US1WVFY0001","2010-02-23","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-25","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-26","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-02-27","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N","  216",",,N",,,,
"US1WVFY0001","2010-02-28","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-03","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,"  152",",,N","    3",",,N","  147",",,N"
"US1WVFY0001","2010-03-04","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-05","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-09","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-10","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-11","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-12","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   69",",,N",,,,,,,,
"US1WVFY0001","2010-03-13","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  414",",,N",,,,,,,,
"US1WVFY0001","2010-03-14","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   46",",,N",,,,,,,,
"US1WVFY0001","2010-03-16","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    2",",,N","   61",",,N"
"US1WVFY0001","2010-03-17","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-18","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-19","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-20","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-21","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-23","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    2",",,N","  246",",,N"
"US1WVFY0001","2010-03-24","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-26","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    2",",,N","  117",",,N"
"US1WVFY0001","2010-03-27","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-03-30","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    3",",,N","  206",",,N"
"US1WVFY0001","2010-04-01","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-02","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-03","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-04","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-05","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  122",",,N",,,,,,,,
"US1WVFY0001","2010-04-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-09","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  150",",,N",,,,,,,,
"US1WVFY0001","2010-04-10","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-15","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",L,N","    0",",,N",,,,,,
"US1WVFY0001","2010-04-16","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    5",",L,N","    0",",L,N"
"US1WVFY0001","2010-04-17","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   66",",,N",,,,,,,,
"US1WVFY0001","2010-04-22","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    5",",,N","    0",",,N"
"US1WVFY0001","2010-04-23","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   13",",,N",,,,,,,,
"US1WVFY0001","2010-04-24","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    8",",,N",,,,,,,,
"US1WVFY0001","2010-04-25","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  119",",,N",,,,,,,,
"US1WVFY0001","2010-04-26","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   66",",,N",,,,,,,,
"US1WVFY0001","2010-05-01","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    5",",,N","    0",",,N"
"US1WVFY0001","2010-05-02","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  155",",,N",,,,,,,,
"US1WVFY0001","2010-05-03","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  216",",,N",,,,,,,,
"US1WVFY0001","2010-05-04","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   28",",,N",,,,,,,,
"US1WVFY0001","2010-05-05","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   18",",,N",,,,,,,,
"US1WVFY0001","2010-05-09","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-10","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-13","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    2",",,N","  432",",,N"
"US1WVFY0001","2010-05-14","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-15","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   81",",,N",,,,,,,,
"US1WVFY0001","2010-05-16","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   46",",,N",,,,,,,,
"US1WVFY0001","2010-05-19","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    3",",,N","  254",",,N"
"US1WVFY0001","2010-05-20","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   10",",,N",,,,,,,,
"US1WVFY0001","2010-05-21","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-05-22","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   51",",,N",,,,,,,,
"US1WVFY0001","2010-05-23","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   46",",,N",,,,,,,,
"US1WVFY0001","2010-05-28","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    5",",,N","    0",",,N"
"US1WVFY0001","2010-06-01","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    4",",,N","  208",",,N"
"US1WVFY0001","2010-06-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    5",",,N","    0",",,N"
"US1WVFY0001","2010-06-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   28",",,N",,,,,,,,
"US1WVFY0001","2010-06-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-09","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-10","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   69",",,N",,,,,,,,
"US1WVFY0001","2010-06-11","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-12","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-13","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  650",",,N",,,,,,,,
"US1WVFY0001","2010-06-14","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   81",",,N",,,,,,,,
"US1WVFY0001","2010-06-15","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   10",",,N",,,,,,,,
"US1WVFY0001","2010-06-16","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-17","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   30",",,N",,,,,,,,
"US1WVFY0001","2010-06-18","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-19","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-20","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   86",",,N",,,,,,,,
"US1WVFY0001","2010-06-21","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-06-23","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   79",",,N",,,,,,,,
"US1WVFY0001","2010-06-25","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    2",",,N","  175",",,N"
"US1WVFY0001","2010-06-28","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US",,,,,,,"    3",",,N","    0",",,N"
"US1WVFY0001","2010-06-29","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   61",",,N",,,,,,,,
"US1WVFY0001","2010-06-30","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-01","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-02","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-03","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-04","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-05","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-07-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-01","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-02","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-03","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-04","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  102",",,N",,,,,,,,
"US1WVFY0001","2010-08-05","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  241",",,N",,,,,,,,
"US1WVFY0001","2010-08-06","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   58",",,N",,,,,,,,
"US1WVFY0001","2010-08-07","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-08","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-09","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-10","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-11","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-12","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  127",",,N",,,,,,,,
"US1WVFY0001","2010-08-13","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-14","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-15","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  127",",,N",,,,,,,,
"US1WVFY0001","2010-08-16","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-17","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVFY0001","2010-08-18","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","   20",",,N",,,,,,,,
"US1WVFY0001","2010-08-19","38.06","-81.11","519.1","FAYETTEVILLE 0.6 NNW, WV US","  429",",,N",,,,,,,,
